Group_id	Spider_classification	Utterance_id	Base_paraphrase	Portuguese_utterance	English_utterance	Domain_value_generic	English_SQL_statement	Portuguese_SQL_statement	Events_cases_classification	Projection_classification	Condition_classification	Condition_group_classification	Purpose_classification	Wh_classification	Ambiguity	Projection_aggregation	Groupby	IUEN	Subselect_condition	Subselect_having	Subselect_from	Subselect_with
154	no_hardness	1257	paraphrase	Quantas vezes cada recurso atuou no primeiro evento de uma instância de processo?	How many times did each resource act on the first event of a process instance?	Generic	SELECT COUNT(*), resource FROM (SELECT resource, MIN(timestamp) from event_log GROUP BY idcase) GROUP BY resource	SELECT COUNT(*), resource FROM (SELECT resource, MIN(timestamp) from event_log GROUP BY idcase) GROUP BY resource	cases	resource;case	none	none	descriptive statistics - resource;perspective - control flow	how	no	aggregate	yes	no	no	no	yes	no
154	no_hardness	1258	paraphrase	Para cada recurso, indique a quantidade de vezes em que ele foi o primeiro a atuar em um caso.	For each resource, indicate the number of times they were the first to act on a case.	Generic	SELECT COUNT(*), resource FROM (SELECT resource, MIN(timestamp) from event_log GROUP BY idcase) GROUP BY resource	SELECT COUNT(*), resource FROM (SELECT resource, MIN(timestamp) from event_log GROUP BY idcase) GROUP BY resource	cases	resource;case	none	none	descriptive statistics - resource;perspective - control flow	none	no	aggregate	yes	no	no	no	yes	no
154	no_hardness	1259	paraphrase	Informe em quantas declarações cada funcionário esteve envolvido na execução da primeira ação.	Report in how many declarations each employee was involved in executing the first action.	Domain	SELECT COUNT(*), resource FROM (SELECT resource, MIN(timestamp) from event_log GROUP BY idcase) GROUP BY resource	SELECT COUNT(*), resource FROM (SELECT resource, MIN(timestamp) from event_log GROUP BY idcase) GROUP BY resource	cases	resource;case	none	none	descriptive statistics - resource;perspective - control flow	how	no	aggregate	yes	no	no	no	yes	no
154	no_hardness	1260	paraphrase	Quantos processamentos de declarações foram iniciados por cada um dos funcionários?	How many declaration processes were initiated by each of the employees?	Domain	SELECT COUNT(*), resource FROM (SELECT resource, MIN(timestamp) from event_log GROUP BY idcase) GROUP BY resource	SELECT COUNT(*), resource FROM (SELECT resource, MIN(timestamp) from event_log GROUP BY idcase) GROUP BY resource	cases	resource;case	none	none	descriptive statistics - resource;perspective - control flow	how	no	aggregate	yes	no	no	no	yes	no
																						
155	medium	1261	base	Em quantos casos a atividade que contém a palavra 'aprovada' em seu nome ocorreu?	In how many cases did the activity containing the word 'approved' in its name occur?	Value	SELECT COUNT(DISTINCT idcase) FROM event_log WHERE activity LIKE '%approved%'	SELECT COUNT(DISTINCT idcase) FROM event_log WHERE activity LIKE '%aprovada%'	cases	case	activity	none	descriptive statistics - control flow	how	no	aggregate	no	no	no	no	no	no
155	medium	1262	paraphrase	Quantos casos passaram pela atividade que contém a palavra 'aprovada' em seu nome?	How many cases have gone through the activity that contains the word 'approved' in its name?	Value	SELECT COUNT(DISTINCT idcase) FROM event_log WHERE activity LIKE '%approved%'	SELECT COUNT(DISTINCT idcase) FROM event_log WHERE activity LIKE '%aprovada%'	cases	case	activity	none	descriptive statistics - control flow	how	no	aggregate	no	no	no	no	no	no
155	medium	1263	paraphrase	A atividade que contém a palavra 'aprovada' em seu rótulo aparece em quantos casos?	The activity that contains the word 'approved' in its label appears in how many cases?	Value	SELECT COUNT(DISTINCT idcase) FROM event_log WHERE activity LIKE '%approved%'	SELECT COUNT(DISTINCT idcase) FROM event_log WHERE activity LIKE '%aprovada%'	cases	case	activity	none	descriptive statistics - control flow	how	no	aggregate	no	no	no	no	no	no
155	medium	1264	paraphrase	A atividade que contém a palavra 'aprovada' em seu rótulo ocorreu em quantos casos?	The activity that contains the word 'approved' in its label occurred in how many cases?	Value	SELECT COUNT(DISTINCT idcase) FROM event_log WHERE activity LIKE '%approved%'	SELECT COUNT(DISTINCT idcase) FROM event_log WHERE activity LIKE '%aprovada%'	cases	case	activity	none	descriptive statistics - control flow	how	no	aggregate	no	no	no	no	no	no
155	medium	1265	paraphrase	Existem ocorrências da atividade com a palavra 'aprovada' em seu nome em quantos casos?	In how many cases are there instances of the activity with the word 'approved' in its name?	Value	SELECT COUNT(DISTINCT idcase) FROM event_log WHERE activity LIKE '%approved%'	SELECT COUNT(DISTINCT idcase) FROM event_log WHERE activity LIKE '%aprovada%'	cases	case	activity	none	descriptive statistics - control flow	how	no	aggregate	no	no	no	no	no	no
155	medium	1266	paraphrase	Informe a quantidade de casos em que foi registrada a execução de atividade cujo nome envolva a palavra 'aprovada'.	Report the number of cases in which the performance of an activity whose name involves the word 'approved' was recorded.	Value	SELECT COUNT(DISTINCT idcase) FROM event_log WHERE activity LIKE '%approved%'	SELECT COUNT(DISTINCT idcase) FROM event_log WHERE activity LIKE '%aprovada%'	cases	case	activity	none	descriptive statistics - control flow	none	no	aggregate	no	no	no	no	no	no
155	medium	1267	paraphrase	Quantas declarações foram aprovadas em algum nível de decisão?	How many declarations were approved at some decision level?	Domain	SELECT COUNT(DISTINCT idcase) FROM event_log WHERE activity LIKE '%approved%'	SELECT COUNT(DISTINCT idcase) FROM event_log WHERE activity LIKE '%aprovada%'	cases	case	activity	none	descriptive statistics - control flow	how	no	aggregate	no	no	no	no	no	no
155	medium	1268	paraphrase	Ações de aprovação aparecem em quantas declarações?	Approval actions appear in how many declarations?	Domain	SELECT COUNT(DISTINCT idcase) FROM event_log WHERE activity LIKE '%approved%'	SELECT COUNT(DISTINCT idcase) FROM event_log WHERE activity LIKE '%aprovada%'	cases	case	activity	none	descriptive statistics - control flow	how	no	aggregate	no	no	no	no	no	no
																						
156	no_hardness	1269	base	Em quantos casos atividades do tipo 'rejeitada' foram executadas, por dia?	In how many cases were 'rejected' activities performed per day?	Value	SELECT strftime('%Y-%m-%d', timestamp), count(DISTINCT idcase) FROM event_log WHERE activity LIKE '%rejected%' GROUP BY strftime('%Y-%m-%d', timestamp)	SELECT strftime('%Y-%m-%d', timestamp), count(DISTINCT idcase) FROM event_log WHERE activity LIKE '%rejeitada%' GROUP BY strftime('%Y-%m-%d', timestamp)	cases	timestamp;case	activity	none	descriptive statistics - control flow;perspective - temporal	how	no	aggregate	yes	no	no	no	no	no
156	no_hardness	1270	paraphrase	Quantos casos passaram pela atividade 'rejeitada' por dia?	How many cases go through 'rejected' activity per day?	Value	SELECT strftime('%Y-%m-%d', timestamp), count(DISTINCT idcase) FROM event_log WHERE activity LIKE '%rejected%' GROUP BY strftime('%Y-%m-%d', timestamp)	SELECT strftime('%Y-%m-%d', timestamp), count(DISTINCT idcase) FROM event_log WHERE activity LIKE '%rejeitada%' GROUP BY strftime('%Y-%m-%d', timestamp)	cases	timestamp;case	activity	none	descriptive statistics - control flow;perspective - temporal	how	no	aggregate	yes	no	no	no	no	no
156	no_hardness	1271	paraphrase	Quantas instâncias de processo passaram pela atividade 'rejeitada' por dia?	How many process instances went through 'rejected' activity per day?	Value	SELECT strftime('%Y-%m-%d', timestamp), count(DISTINCT idcase) FROM event_log WHERE activity LIKE '%rejected%' GROUP BY strftime('%Y-%m-%d', timestamp)	SELECT strftime('%Y-%m-%d', timestamp), count(DISTINCT idcase) FROM event_log WHERE activity LIKE '%rejeitada%' GROUP BY strftime('%Y-%m-%d', timestamp)	cases	timestamp;case	activity	none	descriptive statistics - control flow;perspective - temporal	how	no	aggregate	yes	no	no	no	no	no
156	no_hardness	1272	paraphrase	A atividade 'rejeitada' ocorreu em quantos casos, por dia.	Rejected' activity occurred in how many cases per day.	Value	SELECT strftime('%Y-%m-%d', timestamp), count(DISTINCT idcase) FROM event_log WHERE activity LIKE '%rejected%' GROUP BY strftime('%Y-%m-%d', timestamp)	SELECT strftime('%Y-%m-%d', timestamp), count(DISTINCT idcase) FROM event_log WHERE activity LIKE '%rejeitada%' GROUP BY strftime('%Y-%m-%d', timestamp)	cases	timestamp;case	activity	none	descriptive statistics - control flow;perspective - temporal	how	no	aggregate	yes	no	no	no	no	no
156	no_hardness	1273	paraphrase	A cada dia, quantos casos registraram a ocorrência da atividade 'rejeitada'?	Each day, how many cases recorded the occurrence of 'rejected' activity?	Value	SELECT strftime('%Y-%m-%d', timestamp), count(DISTINCT idcase) FROM event_log WHERE activity LIKE '%rejected%' GROUP BY strftime('%Y-%m-%d', timestamp)	SELECT strftime('%Y-%m-%d', timestamp), count(DISTINCT idcase) FROM event_log WHERE activity LIKE '%rejeitada%' GROUP BY strftime('%Y-%m-%d', timestamp)	cases	timestamp;case	activity	none	descriptive statistics - control flow;perspective - temporal	how	no	aggregate	yes	no	no	no	no	no
156	no_hardness	1274	paraphrase	A cada dia, em quantos casos foram constatadas ocorrências da atividade 'rejeitada'?	Each day, in how many cases were instances of 'rejected' activity found?	Value	SELECT strftime('%Y-%m-%d', timestamp), count(DISTINCT idcase) FROM event_log WHERE activity LIKE '%rejected%' GROUP BY strftime('%Y-%m-%d', timestamp)	SELECT strftime('%Y-%m-%d', timestamp), count(DISTINCT idcase) FROM event_log WHERE activity LIKE '%rejeitada%' GROUP BY strftime('%Y-%m-%d', timestamp)	cases	timestamp;case	activity	none	descriptive statistics - control flow;perspective - temporal	how	no	aggregate	yes	no	no	no	no	no
156	no_hardness	1275	paraphrase	Quantas declarações são rejeitadas, em algum nível de decisão, por dia?	How many declarations are rejected, at some decision level, per day?	Domain	SELECT strftime('%Y-%m-%d', timestamp), count(DISTINCT idcase) FROM event_log WHERE activity LIKE '%rejected%' GROUP BY strftime('%Y-%m-%d', timestamp)	SELECT strftime('%Y-%m-%d', timestamp), count(DISTINCT idcase) FROM event_log WHERE activity LIKE '%rejeitada%' GROUP BY strftime('%Y-%m-%d', timestamp)	cases	timestamp;case	activity	none	descriptive statistics - control flow;perspective - temporal	how	no	aggregate	yes	no	no	no	no	no
156	no_hardness	1276	paraphrase	Ações de rejeição aparecem em quantas declarações a cada dia?	Rejection actions appear in how many declarations each day?	Domain	SELECT strftime('%Y-%m-%d', timestamp), count(DISTINCT idcase) FROM event_log WHERE activity LIKE '%rejected%' GROUP BY strftime('%Y-%m-%d', timestamp)	SELECT strftime('%Y-%m-%d', timestamp), count(DISTINCT idcase) FROM event_log WHERE activity LIKE '%rejeitada%' GROUP BY strftime('%Y-%m-%d', timestamp)	cases	timestamp;case	activity	none	descriptive statistics - control flow;perspective - temporal	how	no	aggregate	yes	no	no	no	no	no
																						
157	no_hardness	1277	base	Quais são os cinco casos com mais eventos e quais são os seus tempos de duração?	What are the five cases with the most events and what are their durations?	Generic	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase order by count(*) desc limit 5)) group by idcase 	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase order by count(*) desc limit 5)) group by idcase 	cases	case;timestamp	case	none	descriptive statistics - control flow;perspective - temporal;conformance	what	no	none	yes	no	yes	no	no	no
157	no_hardness	1278	paraphrase	Quais são os cinco casos com mais eventos e quanto tempo cada um deles durou?	What are the five cases with the most events and how long did each of them last?	Generic	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase order by count(*) desc limit 5)) group by idcase 	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase order by count(*) desc limit 5)) group by idcase 	cases	case;timestamp	case	none	descriptive statistics - control flow;perspective - temporal;conformance	what	no	none	yes	no	yes	no	no	no
157	no_hardness	1279	paraphrase	Liste os identificadores dos cinco casos nos quais mais eventos foram executados e informe quanto tempo cada um deles durou.	List the identifiers of the five cases in which the most events were performed and report how long each lasted.	Generic	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase order by count(*) desc limit 5)) group by idcase 	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase order by count(*) desc limit 5)) group by idcase 	cases	case;timestamp	case	none	descriptive statistics - control flow;perspective - temporal;conformance	none	no	none	yes	no	yes	no	no	no
157	no_hardness	1280	paraphrase	Quais foram os cinco casos com mais eventos e qual a duração de cada um deles?	What were the five cases with the most events and what was the duration of each of them?	Generic	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase order by count(*) desc limit 5)) group by idcase 	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase order by count(*) desc limit 5)) group by idcase 	cases	case;timestamp	case	none	descriptive statistics - control flow;perspective - temporal;conformance	what	no	none	yes	no	yes	no	no	no
157	no_hardness	1281	paraphrase	Quais foram os cinco casos com mais execuções de atividades e qual foi a duração de cada um deles?	What were the five cases with the most performances of activities and what was the duration of each of them?	Generic	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase order by count(*) desc limit 5)) group by idcase 	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase order by count(*) desc limit 5)) group by idcase 	cases	case;timestamp	case	none	descriptive statistics - control flow;perspective - temporal;conformance	what	no	none	yes	no	yes	no	no	no
157	no_hardness	1282	paraphrase	Informe quais são os cinco casos mais longos em termos de eventos e quanto tempo durou cada um desses casos.	Report which are the five longest cases in terms of events and what was the duration of each of these cases.	Generic	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase order by count(*) desc limit 5)) group by idcase 	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase order by count(*) desc limit 5)) group by idcase 	cases	case;timestamp	case	none	descriptive statistics - control flow;perspective - temporal;conformance	which;what	no	none	yes	no	yes	no	no	no
157	no_hardness	1283	paraphrase	Quais são os cinco casos com mais eventos associados e qual é a duração de cada um desses casos?	What are the five cases that have the most associated events and what is the duration of each of these cases?	Generic	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase order by count(*) desc limit 5)) group by idcase 	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase order by count(*) desc limit 5)) group by idcase 	cases	case;timestamp	case	none	descriptive statistics - control flow;perspective - temporal;conformance	what	no	none	yes	no	yes	no	no	no
157	no_hardness	1284	paraphrase	Quais são as 5 declarações que passaram pelo maior número de ações e quanto tempo durou o processamento de cada uma delas?	What are the 5 declarations that went through the greatest number of actions and how long did each of them take to process?	Domain	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase order by count(*) desc limit 5)) group by idcase 	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase order by count(*) desc limit 5)) group by idcase 	cases	case;timestamp	case	none	descriptive statistics - control flow;perspective - temporal;conformance	what;how	no	none	yes	no	yes	no	no	no
157	no_hardness	1285	paraphrase	Quais são as cinco declarações mais trabalhosas (mais exigiram a execução de alguma ação) e quanto tempo cada uma necessitou para ser processada?	What are the five most labor-intensive declarations (most requiring some action to be performed) and how long did each one take to be processed?	Domain	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase order by count(*) desc limit 5)) group by idcase 	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase order by count(*) desc limit 5)) group by idcase 	cases	case;timestamp	case	none	descriptive statistics - control flow;perspective - temporal;conformance	what;how	no	none	yes	no	yes	no	no	no
																						
158	no_hardness	1286	base	Quais são os cinco casos mais longos em termos de quantidade de eventos, dentre aqueles com no mínimo 20 eventos, e qual é a duração de cada um desses casos?	What are the five longest cases in terms of number of events, among those with at least 20 events, and what is the duration of each of these cases?	Generic	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase HAVING count(*) >= 20 order by count(*) desc limit 5)) group by idcase 	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase HAVING count(*) >= 20 order by count(*) desc limit 5)) group by idcase 	cases	case;timestamp	case	none	descriptive statistics - control flow;perspective - temporal;conformance	what	no	none	yes	no	yes	no	no	no
158	no_hardness	1287	paraphrase	Encontre os cinco casos que possuem o maior número de eventos, considerando que tenham no mínimo 20 eventos, e informe o tempo de duração desses casos.	Find the five cases that have the highest number of events, considering that they have at least 20 events, and report the duration of these cases.	Generic	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase HAVING count(*) >= 20 order by count(*) desc limit 5)) group by idcase 	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase HAVING count(*) >= 20 order by count(*) desc limit 5)) group by idcase 	cases	case;timestamp	case	none	descriptive statistics - control flow;perspective - temporal;conformance	none	no	none	yes	no	yes	no	no	no
158	no_hardness	1288	paraphrase	Quais são as cinco instâncias de processo com mais execuções de atividades, considerando aquelas nas quais ocorreram pelo menos 20 eventos, e quais são os tempos de duração dessas instâncias?	What are the five process instances with the most activity performances, considering those in which at least 20 events occurred, and what are the durations of these instances?	Generic	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase HAVING count(*) >= 20 order by count(*) desc limit 5)) group by idcase 	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase HAVING count(*) >= 20 order by count(*) desc limit 5)) group by idcase 	cases	case;timestamp	case	none	descriptive statistics - control flow;perspective - temporal;conformance	what	no	none	yes	no	yes	no	no	no
158	no_hardness	1289	paraphrase	Dentre as instâncias de processo com 20 eventos ou mais, liste as cinco maiores e informe quanto tempo elas duraram.	Among the process instances with 20 or more events, list the five largest and report how long they lasted.	Generic	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase HAVING count(*) >= 20 order by count(*) desc limit 5)) group by idcase 	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase HAVING count(*) >= 20 order by count(*) desc limit 5)) group by idcase 	cases	case;timestamp	case	none	descriptive statistics - control flow;perspective - temporal;conformance	how	no	none	yes	no	yes	no	no	no
158	no_hardness	1290	paraphrase	Considerando os casos com 20 eventos ou mais, liste os cinco que possuem mais eventos e informe quanto tempo cada um deles durou.	Considering cases with 20 events or more, list the five that have the most events and report how long each of them lasted.	Generic	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase HAVING count(*) >= 20 order by count(*) desc limit 5)) group by idcase 	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase HAVING count(*) >= 20 order by count(*) desc limit 5)) group by idcase 	cases	case;timestamp	case	none	descriptive statistics - control flow;perspective - temporal;conformance	how	no	none	yes	no	yes	no	no	no
158	no_hardness	1291	paraphrase	Dentro do subconjunto de casos que possuem pelo menos 20 eventos, quais são os cinco com a maior quantidade de eventos e quanto tempo levou a execução de cada um desses casos?	Within the subset of cases that have at least 20 events, which are the five with the greatest number of events and how long did each of these cases take to perform?	Generic	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase HAVING count(*) >= 20 order by count(*) desc limit 5)) group by idcase 	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase HAVING count(*) >= 20 order by count(*) desc limit 5)) group by idcase 	cases	case;timestamp	case	none	descriptive statistics - control flow;perspective - temporal;conformance	which	no	none	yes	no	yes	no	no	no
158	no_hardness	1292	paraphrase	Quais são os cinco processamentos de declaração mais longo em termos de eventos, que tenham no mínimo 20 eventos, e quais são os seus tempos de duração?	What are the five longest declaration processes in terms of events, which have at least 20 events, and what are their durations?	Generic	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase HAVING count(*) >= 20 order by count(*) desc limit 5)) group by idcase 	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase HAVING count(*) >= 20 order by count(*) desc limit 5)) group by idcase 	cases	case;timestamp	case	none	descriptive statistics - control flow;perspective - temporal;conformance	what	no	none	yes	no	yes	no	no	no
158	no_hardness	1293	paraphrase	Dentre as declarações com 20 ações realizadas ou mais, informe as 5 maiores e quanto tempo o processamento delas durou.	Among the declarations with 20 actions or more performed, report the 5 largest and how long their processing took.	Domain	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase HAVING count(*) >= 20 order by count(*) desc limit 5)) group by idcase 	select strftime('%s', MAX(timestamp)) - strftime('%s', MIN(timestamp)), idcase FROM event_log where idcase in (select idcase from event_log group by idcase having  count(*) IN (select count(*) from event_log group by idcase HAVING count(*) >= 20 order by count(*) desc limit 5)) group by idcase 	cases	case;timestamp	case	none	descriptive statistics - control flow;perspective - temporal;conformance	how	no	none	yes	no	yes	no	no	no
																						
159	no_hardness	1294	base	Quais os dez casos mais recentes em que a atividade 'requisição de pagamento' não foi executada?	What are the ten most recent cases in which the 'request payment' activity was not performed?	Value	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Request payment' ORDER BY e1.start_date DESC LIMIT 10 	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Requisição de pagamento' ORDER BY e1.start_date DESC LIMIT 10 	cases	case	activity	none	perspective - control flow;perspective - temporal	what	no	none	yes	no	no	no	yes	no
159	no_hardness	1295	paraphrase	Quais os dez processamentos de declaração de viagem mais recentes em que a atividade 'requisição de pagamento' não foi executada?	What are the ten most recent travel declaration processes in which the 'request payment' activity was not performed?	Value	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Request payment' ORDER BY e1.start_date DESC LIMIT 10 	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Requisição de pagamento' ORDER BY e1.start_date DESC LIMIT 10 	cases	case	activity	none	perspective - control flow;perspective - temporal	what	no	none	yes	no	no	no	yes	no
159	no_hardness	1296	paraphrase	Quais são os 10 casos mais recentes em que a atividade 'requisição de pagamento' não foi executada?	What are the 10 most recent cases where the 'request payment' activity was not performed?	Value	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Request payment' ORDER BY e1.start_date DESC LIMIT 10 	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Requisição de pagamento' ORDER BY e1.start_date DESC LIMIT 10 	cases	case	activity	none	perspective - control flow;perspective - temporal	what	no	none	yes	no	no	no	yes	no
159	no_hardness	1297	paraphrase	Quais são os dez casos mais novos nos quais a atividade 'requisição de pagamento' não foi executada?	What are the ten newest cases in which the 'request payment' activity was not performed?	Value	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Request payment' ORDER BY e1.start_date DESC LIMIT 10 	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Requisição de pagamento' ORDER BY e1.start_date DESC LIMIT 10 	cases	case	activity	none	perspective - control flow;perspective - temporal	what	no	none	yes	no	no	no	yes	no
159	no_hardness	1298	paraphrase	Quais são os últimos 10 casos em que a atividade 'requisição de pagamento' não foi executada?	What are the last 10 cases where the 'request payment' activity was not performed?	Value	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Request payment' ORDER BY e1.start_date DESC LIMIT 10 	SELECT DISTINCT e.idcase FROM event_log AS e join (SELECT idcase, MIN(timestamp) as start_date FROM event_log GROUP BY idcase) AS e1 ON e1.idcase = e.idcase WHERE e.activity = 'Requisição de pagamento' ORDER BY e1.start_date DESC LIMIT 10 	cases	case	activity	none	perspective - control flow;perspective - temporal	what	no	none	yes	no	no	no	yes	no
